Status,Dossier_ID,DocumentID,DocType,DocCategory,LimitationType,Issue,rdafType,startDate,UniversalKey,LimitationLife
SENT,80779727,80779727/034,RDAF,B,,B,Interim to Definitive,2022-08-01,80779727,0
SENT,81745236,81745236/003,RDAF,A,,A,,2026-03-24,81745236,0
SCOE,70532262,70532262/018,RDAF,,,A,ESG,,70532262,0
SENT,80576388,80576388/003,RDAF,C,2 FC (FH not relevant),A,,,80576388,525500
SENT,81791182,81791182/004,RDAF,C,400 FC (FH not relevant),A,,2026-05-06,81791182,-1
SENT,80258384,80258384/007,RDAF,A,,B,,2017-01-31,80258384,0
SENT,81299235,81299235/030,RDAF,C,10 days,A,,2023-11-13,81299235,9060
SCOE,80195645,80195645/031,RDAF,,,A,,,80195645,0
SENT,80449881,80449881/003,RDAF,B,,A,,2018-04-26,80449881,0
SCOE,81658330,81658330/006,RDAF,Interim,6 MONTHS,B,Interim to Definitive,,81658330,-1
SENT,70564189,70564189/023,RDAF,A,,B,,2018-10-10,70564189,0
SCOE,81751383,81751383/008,RDAF,Interim,6 months,B,Interim to Definitive,,81751383,-1
SENT,81786808,81786808/013,RDAF,A,,A,,2026-05-07,81786808,0
SENT,80101263,80101263/030,RDAF,B,,A,,2016-01-27,80101263,0
SCOE,81790798,81790798/003,RDAF,,,A,,,81790798,0
SENT,81051439,81051439/114,RDAF,A,N/A,A,,2026-03-16,81051439,0
SENT,81316353,81316353/011,RDAF,A,,A,,2023-12-19,81316353,0
SENT,81707893,81707893/003,RDAF,Interim,6 Months,A,,2025-12-24,81707893,73
SENT,70535889,70535889/059,RDAF,B,,A,,2023-10-09,70535889,0
SENT,81755506,81755506/003,RDAF,Interim,6 Months,A,,2026-04-08,81755506,15
SENT,80382945,80382945/141,RDAF,A,,A,,2024-11-20,80382945,0
SENT,81167156,81167156/112,RDAF,Interim,6 months,A,,2026-02-15,81167156,44
SENT,80101263,80101263/003,RDAF,B,,B,,2016-07-19,80101263,0
SCOE,81746487,81746487/007,RDAF,,,A,,,81746487,0
SCOE,81789828,81789828/003,RDAF,,,A,,,81789828,0
SCOE,81792725,81792725/003,RDAF,,,A,,,81792725,0
SENT,81776357,81776357/003,RDAF,C,200 FC (FH not relevant),A,,2026-04-29,81776357,-1
SENT,81589422,81589422/034,RDAF,C,700 FC (FH not relevant),A,,2025-05-13,81589422,244
SENT,81777749,81777749/003,RDAF,B,N/A,A,,2026-05-03,81777749,0
SCOE,81738368,81738368/003,RDAF,Interim,6 months,D,Interim to Definitive,,81738368,-1
SENT,81790846,81790846/024,RDAF,C,200 FC (FH not relevant),A,,2026-05-05,81790846,-1
SENT,81733776,81733776/002,RDAF,Interim,6 months,C,,2026-03-20,81733776,26
SENT,81773714,81773714/003,RDAF,C,100 FC ( FH NOT RELEVANT),A,,2026-04-06,81773714,-1
SCOE,81769664,81769664/003,RDAF,,,A,,,81769664,0
SCOE,81773727,81773727/003,RDAF,,,A,,,81773727,0
SENT,81762015,81762015/003,RDAF,A,,A,,2026-04-08,81762015,0
SENT,81715650,81715650/004,RDAF,C,200 FC (FH Not relevant),A,,2025-12-27,81715650,98
SENT,81120060,81120060/015,RDAF,B,,A,,2022-10-07,81120060,0
SENT,80964187,80964187/006,RDAF,A,,A,,2021-09-20,80964187,0
SENT,81784147,81784147/003,RDAF,A,,A,,,81784147,0
SENT,81052825,81052825/007,RDAF,C,200 FC (FH non relevant),A,,2022-04-16,81052825,3582
SCOE,81749110,81749110/002,RDAF,,,A,,,81749110,0
SCOE,80081261,80081261/014,RDAF,,,A,,,80081261,0
SENT,81697339,81697339/002,RDAF,A,,A,,2026-01-21,81697339,0
SENT,81212764,81212764/003,RDAF,A,,A,,2023-04-27,81212764,0
SENT,81761447,81761447/003,RDAF,A,N/A,A,,2026-04-11,81761447,0
SENT,80766818,80766818/042,RDAF,C,4500FC/6000FH/20months (Whichever occurs first),A,,2024-01-15,80766818,138
SENT,80954281,80954281/096,RDAF,B,,B,Interim to Definitive,2022-03-30,80954281,0
SENT,81697636,81697636/004,RDAF,Interim,6 months,B,,2026-03-05,81697636,34
SENT,81692504,81692504/004,RDAF,B,,A,,2025-12-03,81692504,0
SCOE,81715711,81715711/006,RDAF,Interim,6 Months.,B,Interim to Definitive,,81715711,-1
SENT,81781258,81781258/004,RDAF,A,,A,,2026-04-30,81781258,0
SENT,81766290,81766290/003,RDAF,A,,A,,,81766290,0
SENT,81297219,81297219/065,RDAF,A,,A,,2026-05-06,81297219,0
SENT,80781655,80781655/003,RDAF,A,,A,,2020-06-22,80781655,0
SCOE,81778300,81778300/003,RDAF,,,A,,,81778300,0
SENT,81190800,81190800/005,RDAF,B,,A,,2023-04-03,81190800,0
SENT,81117889,81117889/080,RDAF,Interim,6 months,A,,2025-12-16,81117889,78
SENT,80531058,80531058/030,RDAF,B,,A,,2020-03-09,80531058,0
SENT,81710371,81710371/003,RDAF,C,1000 FC (FH not relevant),A,,2026-01-29,81710371,30
SENT,80610239,80610239/126,RDAF,B,,C,,,80610239,0
SENT,81763945,81763945/003,RDAF,A,N/A,A,,2026-04-08,81763945,0
SCOE,81666883,81666883/020,RDAF,,,A,,,81666883,0
SENT,80180624,80180624/004,RDAF,B,,B,,2016-12-13,80180624,0
SENT,80016278,80016278/064,RDAF,A,,A,,2017-04-06,80016278,0
SENT,81234227,81234227/004,RDAF,B,,A,,2023-06-30,81234227,0
SCOE,81781606,81781606/003,RDAF,,,A,,,81781606,0
SENT,81735616,81735616/003,RDAF,Interim,6 MONTHS,A,,2026-04-29,81735616,4
SENT,81446112,81446112/176,RDAF,Interim,6 months,A,,,81446112,30
SENT,81768054,81768054/003,RDAF,A,N/A,A,,2026-04-29,81768054,0
SENT,80972130,80972130/024,RDAF,B,,A,,2021-10-26,80972130,0
SCOE,81777535,81777535/003,RDAF,,,A,,,81777535,0
SENT,70537979,70537979/098,RDAF,Interim,6 Months,A,,2026-05-06,70537979,0
SENT,81740024,81740024/003,RDAF,A,,A,,2026-03-19,81740024,0
SENT,80414884,80414884/003,RDAF,B,,A,,2018-02-12,80414884,0
SCOE,70015652,70015652/801,RDAF,,,A,,,70015652,0
SCOE,81792685,81792685/002,RDAF,,,A,,,81792685,0
SCOE,81690509,81690509/003,RDAF,,,A,,,81690509,0
SENT,80394876,80394876/004,RDAF,A,,A,,2017-12-18,80394876,0
SENT,80580709,80580709/003,RDAF,C,40300LDG/80600FH,A,,2019-02-15,80580709,20
SENT,81730767,81730767/004,RDAF,Interim,6 months,A,,2026-02-03,81730767,50
SCOE,81783709,81783709/003,RDAF,,,A,,,81783709,0
SENT,81601042,81601042/003,RDAF,C,See below,B,,2026-04-21,81601042,-1
SENT,81101857,81101857/003,RDAF,C,700 FC (FH NOT RELEVANT),C,,2022-09-07,81101857,647
SCOE,70548500,70548500/026,RDAF,,,B,,,70548500,0
SENT,81739475,81739475/004,RDAF,B,See below,A,,2026-02-08,81739475,-1
SENT,81778442,81778442/003,RDAF,C,See below,A,,2026-04-30,81778442,-1
SENT,81570914,81570914/029,RDAF,Interim,6 Months,B,,2025-12-19,81570914,76
SENT,81708148,81708148/003,RDAF,Interim,6 Months,B,,2026-01-19,81708148,59
SENT,81746216,81746216/006,RDAF,A,,A,,2026-05-01,81746216,0
SCOE,81773239,81773239/003,RDAF,,,A,,,81773239,0
SENT,81764245,81764245/004,RDAF,A,,A,,2026-04-21,81764245,0
SENT,81777273,81777273/007,RDAF,Interim,6 months,A,,2026-05-06,81777273,0
SENT,81340102,81340102/196,RDAF,C,See below,A,,2024-05-21,81340102,-1
SENT,81761741,81761741/003,RDAF,C,5200 FC (FH not relevant),B,,2026-03-31,81761741,3
SENT,81305484,81305484/003,RDAF,C,See below,A,,2024-01-01,81305484,-1
SCOE,70022156,70022156/802,RDAF,,,A,,,70022156,0
SENT,80693529,80693529/003,RDAF,C,200 FC / FH not relevant,A,,,80693529,3759
SENT,80719820,80719820/004,RDAF,C,8000 FC (FH not relevant),A,,2019-12-09,80719820,99
SCOE,81788892,81788892/003,RDAF,,,A,,,81788892,0
SENT,81750801,81750801/004,RDAF,C,400 FC (FH not relevant),A,,2026-03-20,81750801,-1
SCOE,70593749,70593749/025,RDAF,,,A,,,70593749,0
SENT,81635482,81635482/085,RDAF,A,,A,,2026-05-04,81635482,0
SENT,81724080,81724080/004,RDAF,Interim,6 Months,A,,2026-04-15,81724080,12
SENT,81328207,81328207/007,RDAF,C,1000FC (FH not relevant),A,,2024-06-27,81328207,90
SENT,81790846,81790846/003,RDAF,C,2 FC (FH not relevant),A,,2026-05-05,81790846,-1
SCOE,81782175,81782175/019,RDAF,,,A,,,81782175,0
SENT,80829161,80829161/012,RDAF,C,1500 FC (FH not relevant),A,,2024-01-25,80829161,246
SENT,80292882,80292882/003,RDAF,B,,A,,2017-04-18,80292882,0
SENT,81709566,81709566/003,RDAF,Interim,6 months,A,,2026-02-24,81709566,39
SENT,81697648,81697648/005,RDAF,Interim,6 Months,A,,2026-02-26,81697648,38
SENT,81649623,81649623/007,RDAF,C,200 FC (FH Not relevant),A,,2025-09-01,81649623,198
SENT,80658583,80658583/076,RDAF,A,,A,,2022-12-14,80658583,0
SENT,81711883,81711883/121,RDAF,Interim,6 months,A,,2026-01-27,81711883,54
SENT,81684206,81684206/004,RDAF,Interim,6 months,A,,2025-11-12,81684206,96
SENT,81750876,81750876/003,RDAF,Interim,6 months,A,,2026-03-28,81750876,20
SENT,81779865,81779865/003,RDAF,C,13200 LDG / 97200 FH,A,,2026-05-04,81779865,0
SENT,81312840,81312840/061,RDAF,C,600 FC (FH Not relevant),A,,2026-04-24,81312840,5
SENT,81752375,81752375/002,RDAF,C,800FC (FH not relevant),A,,2026-03-06,81752375,80
SCOE,80040443,80040443/021,RDAF,,,A,,,80040443,0
SCOE,81681921,81681921/005,RDAF,Interim,6 months,D,Interim to Definitive,,81681921,-1
SENT,81784470,81784470/003,RDAF,C,7 500 FC / 15 000 FH (whichever occurs first),A,,2026-04-30,81784470,0
SENT,81726406,81726406/003,RDAF,Interim,6 months,A,,2026-01-28,81726406,54
SCOE,81786093,81786093/003,RDAF,,,A,,,81786093,0
SENT,81397249,81397249/003,RDAF,C,See below,A,,2024-09-04,81397249,-1
SENT,80017114,80017114/003,RDAF,A,,B,,2015-01-16,80017114,0
SENT,81154747,81154747/005,RDAF,C,1000 FC (FH not relevant),A,,,81154747,143
SENT,81716957,81716957/099,RDAF,C,1500FC (FH not relevant),B,,2026-03-11,81716957,-1
SENT,81695673,81695673/003,RDAF,Interim,6 months,A,,2026-01-13,81695673,62
SENT,81062171,81062171/003,RDAF,A,,B,,2022-06-07,81062171,0
SCOE,81785230,81785230/003,RDAF,,,A,,,81785230,0
SENT,81600402,81600402/007,RDAF,C,See below,D,,2025-12-01,81600402,-1
SENT,81775527,81775527/009,RDAF,A,N/A,A,,2026-04-29,81775527,0
SENT,81772058,81772058/003,RDAF,Interim,6 months,A,,2026-04-17,81772058,10
SENT,80829161,80829161/059,RDAF,A,,A,,2025-03-11,80829161,0
SENT,81768462,81768462/004,RDAF,C,2800FC (FH NOT RELEVANT),B,,2026-04-16,81768462,1
SENT,81390366,81390366/064,RDAF,C,See below,A,,2024-07-04,81390366,-1
SENT,80756201,80756201/008,RDAF,A,,A,,2020-02-24,80756201,0
SCOE,70331854,70331854/801,RDAF,,,A,,,70331854,0
SCOE,70509006,70509006/801,RDAF,,,A,,,70509006,0
SENT,81594292,81594292/002,RDAF,B,See below,A,,2025-07-03,81594292,-1
SCOE,81777550,81777550/007,RDAF,Interim,6 months,B,Interim to Definitive,,81777550,-1
SENT,80002951,80002951/003,RDAF,B,,A,,2015-01-14,80002951,0
SCOE,81791041,81791041/002,RDAF,,,A,,,81791041,0
SENT,81492449,81492449/018,RDAF,C,See below,A,,,81492449,-1
SENT,80500707,80500707/031,RDAF,B,,B,,2024-06-04,80500707,0
SENT,81340109,81340109/004,RDAF,C,See below,A,,2024-05-14,81340109,-1
SCOE,81633790,81633790/003,RDAF,,,A,,,81633790,0
SENT,81761301,81761301/004,RDAF,Interim,6 Months,A,,2026-04-30,81761301,3
SENT,80848540,80848540/003,RDAF,A,,A,,2020-12-10,80848540,0
SCOE,70521850,70521850/010,RDAF,,,A,,,70521850,0
SCOE,70520952,70520952/012,RDAF,,,A,,,70520952,0
SCOE,81755291,81755291/008,RDAF,Interim,6 months,B,Interim to Definitive,,81755291,-1
SENT,81771585,81771585/003,RDAF,Interim,6 MONTHS,A,,2026-04-21,81771585,8
SCOE,81742913,81742913/016,RDAF,Interim,6 MONTHS,B,Interim to Definitive,,81742913,-1
SCOE,81697751,81697751/006,RDAF,,,A,,,81697751,0
SENT,81735742,81735742/002,RDAF,Interim,6 months,A,,2026-03-05,81735742,34
SCOE,81686761,81686761/003,RDAF,Interim,6 Months,B,Interim to Definitive,,81686761,-1
SENT,81601042,81601042/005,RDAF,B,,A,,2025-07-11,81601042,0
SENT,81619895,81619895/003,RDAF,B,,B,Interim to Definitive,2026-01-08,81619895,0
SENT,81724270,81724270/003,RDAF,Interim,6 Months,A,,2026-01-27,81724270,54
SENT,81702376,81702376/029,RDAF,A,,B,,,81702376,0
SENT,80751452,80751452/004,RDAF,B,,A,,2020-02-18,80751452,0
SENT,80802065,80802065/003,RDAF,B,,B,,2020-10-14,80802065,0
SENT,81708866,81708866/008,RDAF,Interim,6 months,A,,2026-02-06,81708866,48
SCOE,81785139,81785139/003,RDAF,,,A,,,81785139,0
SCOE,70524993,70524993/111,RDAF,,,A,,,70524993,0
SENT,81688390,81688390/003,RDAF,C,200 FC (FH NOT RELEVANT),A,,2025-11-10,81688390,113
SENT,81065467,81065467/005,RDAF,C,See below,B,,2025-01-03,81065467,-1
SENT,81717998,81717998/037,RDAF,C,300FC (FH not relevant),B,,,81717998,52
SENT,81124609,81124609/044,RDAF,B,,B,Interim to Definitive,2023-05-15,81124609,0
SCOE,80006231,80006231/056,RDAF,,,A,,,80006231,0
SCOE,80051071,80051071/018,RDAF,,,A,,,80051071,0
SCOE,81763691,81763691/004,RDAF,,,A,,,81763691,0
SENT,81769630,81769630/003,RDAF,A,N/A,A,,2026-05-06,81769630,0
SENT,81751351,81751351/003,RDAF,A,,A,,2026-04-24,81751351,0
SENT,81764192,81764192/003,RDAF,Interim,6 months,A,,2026-03-23,81764192,24
SCOE,81779284,81779284/002,RDAF,,,A,,,81779284,0
SENT,80010402,80010402/003,RDAF,A,,A,,2014-12-01,80010402,0
SENT,81789521,81789521/003,RDAF,A,N/A,A,,2026-05-04,81789521,0
SENT,80996219,80996219/004,RDAF,B,,A,,2021-12-09,80996219,0
SCOE,81678328,81678328/004,RDAF,Interim,6 months,B,Interim to Definitive,,81678328,-1
SENT,81720671,81720671/005,RDAF,A,,A,,2026-01-14,81720671,0
SCOE,81692969,81692969/004,RDAF,,,A,,,81692969,0
SCOE,81782468,81782468/003,RDAF,,,A,,,81782468,0
SENT,81774705,81774705/004,RDAF,A,N/A,A,,2026-05-06,81774705,0
SENT,81783187,81783187/003,RDAF,A,N/A,A,,2026-05-06,81783187,0
SENT,81785084,81785084/025,RDAF,B,N/A,A,,2026-04-29,81785084,0
SENT,81675432,81675432/003,RDAF,Interim,See below,A,,2025-10-28,81675432,-1
SCOE,81785348,81785348/003,RDAF,,,A,,,81785348,0
SENT,80877148,80877148/045,RDAF,A,,A,,2025-08-26,80877148,0
SCOE,81681632,81681632/003,RDAF,,,A,,,81681632,0
SCOE,81784672,81784672/003,RDAF,,,A,,,81784672,0
SENT,81727514,81727514/005,RDAF,A,N/A,A,,2026-01-22,81727514,0
SCOE,81716883,81716883/034,RDAF,,,A,,,81716883,0
SENT,70245922,70245922/816,RDAF,B,,A,ESG,2022-03-10,70245922,0
SENT,81786391,81786391/005,RDAF,C,200 FC (FH not relevant),A,,2026-04-27,81786391,-1
SENT,81716430,81716430/004,RDAF,Interim,6 months,A,,2026-01-14,81716430,61
SENT,80758293,80758293/035,RDAF,B,,B,,2020-03-30,80758293,0
SCOE,81783183,81783183/002,RDAF,,,A,,,81783183,0
SENT,81205511,81205511/003,RDAF,C,6 years + 3 Months from 14-APR-2023,B,,2026-04-09,81205511,-1
SENT,81361996,81361996/014,RDAF,Interim,6 Months,A,,2026-03-04,81361996,35
SENT,81716829,81716829/007,RDAF,C,200 FC (FH not relevant),A,,2025-12-31,81716829,-1
SENT,80195645,80195645/003,RDAF,A,,A,,2016-08-30,80195645,0
SENT,81736642,81736642/004,RDAF,B,See below,A,,2026-02-26,81736642,-1
SENT,81707390,81707390/003,RDAF,Interim,6 months,A,,2025-12-15,81707390,78
SENT,80942170,80942170/003,RDAF,B,,C,Interim to Definitive,2022-06-24,80942170,0
SENT,81765991,81765991/002,RDAF,C,600 FC (FH not relevant),A,,2026-03-24,81765991,6
SCOE,70573380,70573380/022,RDAF,,,A,,,70573380,0
SCOE,80491248,80491248/020,RDAF,,,A,,,80491248,0
SENT,81613382,81613382/003,RDAF,A,,A,,2025-09-26,81613382,0
SENT,81773883,81773883/004,RDAF,C,200FC (FH not relevant),A,,2026-04-06,81773883,-1
SENT,81763412,81763412/003,RDAF,A,,A,,2026-03-20,81763412,0
SCOE,81549840,81549840/016,RDAF,,,A,,,81549840,0
SENT,81084461,81084461/003,RDAF,A,,A,,,81084461,0
SCOE,81714267,81714267/003,RDAF,,,A,,,81714267,0
SCOE,81789612,81789612/002,RDAF,,,A,,,81789612,0
SCOE,80747379,80747379/013,RDAF,,,A,,,80747379,0
SCOE,81711746,81711746/004,RDAF,Interim,6 Months,C,Interim to Definitive,,81711746,-1
SCOE,81789626,81789626/004,RDAF,,,A,,,81789626,0
SCOE,81791654,81791654/003,RDAF,,,A,,,81791654,0
SENT,81695628,81695628/003,RDAF,Interim,6 Months,A,,2025-12-15,81695628,78
SCOE,81769652,81769652/015,RDAF,A,N/A,A,,,81769652,0
SENT,81736679,81736679/003,RDAF,Interim,6 Months,A,,2026-02-09,81736679,47
SENT,81655854,81655854/017,RDAF,Interim,6 Months,A,,2025-11-27,81655854,88
SENT,81416546,81416546/079,RDAF,B,,A,,2024-08-27,81416546,0
SENT,81789986,81789986/014,RDAF,C,50 FC,A,,2026-05-03,81789986,-1
SCOE,81772779,81772779/003,RDAF,,,A,,,81772779,0
SCOE,81752791,81752791/002,RDAF,Interim,6 Months,B,Interim to Definitive,,81752791,-1
SENT,81667105,81667105/003,RDAF,A,,A,,2025-10-16,81667105,0
SENT,81721136,81721136/005,RDAF,C,500FC (FH not relevant),A,,2026-01-09,81721136,117
SENT,81767348,81767348/002,RDAF,Interim,6 Months,A,,2026-03-30,81767348,20
SENT,81580866,81580866/007,RDAF,A,N/A,A,,,81580866,0
SCOE,81735257,81735257/003,RDAF,,,A,,,81735257,0
SENT,80665307,80665307/012,RDAF,B,,C,,2020-01-07,80665307,0
SENT,80608781,80608781/004,RDAF,A,,A,,2019-04-17,80608781,0
SENT,80051071,80051071/003,RDAF,A,,A,,2015-06-23,80051071,0
SCOE,70111788,70111788/801,RDAF,,,A,,,70111788,0
SENT,81094918,81094918/005,RDAF,A,,A,,2022-08-04,81094918,0
SENT,81782818,81782818/009,RDAF,B,See below,A,,2026-05-05,81782818,-1
SENT,81777775,81777775/003,RDAF,A,,A,,2026-05-04,81777775,0
SENT,81051938,81051938/003,RDAF,B,,B,Interim to Definitive,2022-10-17,81051938,0
SENT,81720899,81720899/002,RDAF,Interim,6 months,A,,2026-02-05,81720899,49
SENT,70157208,70157208/805,RDAF,A,,A,,2023-03-19,70157208,0
SENT,80418823,80418823/003,RDAF,B,,A,,2018-02-14,80418823,0
SENT,81340102,81340102/142,RDAF,C,See below,A,,2024-05-21,81340102,-1
SENT,81654147,81654147/004,RDAF,Interim,1 Year,A,,2025-09-26,81654147,61
SENT,81331402,81331402/028,RDAF,Interim,6 Months,A,,2026-03-02,81331402,36
SENT,81770606,81770606/047,RDAF,C,200 FC (FH not relevant),A,,2026-05-04,81770606,0
SENT,81777779,81777779/004,RDAF,B,See below,B,,2026-05-05,81777779,-1
SENT,81751075,81751075/004,RDAF,A,N/A,A,,2026-03-12,81751075,0
SENT,81628740,81628740/064,RDAF,C,200FC (FH not relevant),A,,2025-08-04,81628740,613
SENT,81228421,81228421/004,RDAF,A,N/A,A,,2023-07-19,81228421,0
SCOE,81789314,81789314/004,RDAF,,,A,,,81789314,0
SENT,81746565,81746565/057,RDAF,B,See below,A,,2026-04-12,81746565,-1
SENT,81745928,81745928/010,RDAF,A,N/A,A,,2026-03-09,81745928,0
SENT,81212039,81212039/019,RDAF,B,,A,,,81212039,0
SCOE,81787049,81787049/003,RDAF,,,A,,,81787049,0
SCOE,81778185,81778185/003,RDAF,,,A,,,81778185,0
SENT,81202920,81202920/007,RDAF,C,See below,A,,2026-05-06,81202920,-1
SENT,80161664,80161664/003,RDAF,A,,C,,2017-03-08,80161664,0
SENT,81354525,81354525/247,RDAF,A,,B,Interim to Definitive,2025-09-10,81354525,0
SCOE,81675518,81675518/067,RDAF,,,A,,,81675518,0
SENT,81392965,81392965/003,RDAF,C,6000FC (FH not relevant),A,,2024-05-28,81392965,71
SENT,80228933,80228933/085,RDAF,B,,A,,2020-12-10,80228933,0
SENT,81685279,81685279/037,RDAF,A,N/A,A,,2026-04-29,81685279,0
SENT,81726977,81726977/007,RDAF,A,N/A,A,,2026-01-19,81726977,0
SCOE,81714817,81714817/004,RDAF,,,A,,,81714817,0
SENT,81255470,81255470/034,RDAF,C,See below,A,,2023-09-08,81255470,-1
SENT,81779188,81779188/004,RDAF,A,,A,,2026-05-02,81779188,0
SENT,81374988,81374988/002,RDAF,A,,A,,2024-04-18,81374988,0
SCOE,81778684,81778684/004,RDAF,,,A,,,81778684,0
SENT,81534701,81534701/003,RDAF,A,,A,,2025-02-17,81534701,0
SENT,81614189,81614189/013,RDAF,C,400 FC / FH not relevant,A,,2025-06-25,81614189,415
SENT,81780881,81780881/004,RDAF,A,,A,,2026-05-04,81780881,0
SENT,81780772,81780772/005,RDAF,Interim,6 months,A,,2026-04-21,81780772,8
SENT,80850488,80850488/027,RDAF,A,,A,,2021-07-06,80850488,0
SENT,81363476,81363476/015,RDAF,A,,A,,2024-04-01,81363476,0
SENT,80174004,80174004/105,RDAF,C,2600FC / 6000FH / 24 months (whichever is first)From 21237FC / 47192FH / November 2020,A,,2020-11-06,80174004,275
SENT,81689525,81689525/003,RDAF,Interim,6 Months,A,,2025-12-02,81689525,85
SENT,81726484,81726484/236,RDAF,C,24 months (FC/FH not relevant),A,,2026-04-17,81726484,2
SENT,81772154,81772154/040,RDAF,A,,A,,2026-05-05,81772154,0
SENT,81770286,81770286/007,RDAF,C,200 FC (FH not relevant),A,,2026-04-10,81770286,53
SENT,81737671,81737671/003,RDAF,B,N/A,B,,2026-04-23,81737671,0
SCOE,81693133,81693133/005,RDAF,Interim,6 MONTHS,B,Interim to Definitive,,81693133,-1
SENT,81770124,81770124/003,RDAF,C,350 FC (FH not Relevant),A,,2026-03-30,81770124,30
SCOE,81749098,81749098/003,RDAF,,,A,,,81749098,0
SCOE,81648147,81648147/003,RDAF,,,A,,,81648147,0
SENT,81619013,81619013/109,RDAF,C,2 500 FC (FH NOT RELEVANT),C,,2026-02-10,81619013,-1
SENT,81667105,81667105/051,RDAF,C,6Months (FC <(>&<)> FH not relevant),A,,2025-10-16,81667105,111
SCOE,81696627,81696627/004,RDAF,Interim,6 months,B,Interim to Definitive,,81696627,-1
SENT,81782218,81782218/004,RDAF,Interim,6 Months,A,,2026-04-20,81782218,9
SENT,81430289,81430289/008,RDAF,B,,A,,2024-07-26,81430289,0
SCOE,81471935,81471935/016,RDAF,,,A,,,81471935,0
SCOE,81648253,81648253/003,RDAF,,,A,,,81648253,0
SENT,81744355,81744355/005,RDAF,Interim,6 Months,B,Interim to Definitive,2026-03-04,81744355,35
SENT,80172068,80172068/004,RDAF,A,,E,,2017-01-19,80172068,0
SENT,81248438,81248438/007,RDAF,C,See below,A,,2023-11-03,81248438,-1
SENT,81533127,81533127/041,RDAF,C,See below,A,,2025-05-06,81533127,-1
SENT,70281144,70281144/808,RDAF,A,,A,,2017-03-29,70281144,0
SENT,80703413,80703413/039,RDAF,C,See below,A,,2026-04-15,80703413,-1
SENT,80524446,80524446/008,RDAF,B,,B,,2019-04-29,80524446,0
SENT,81731049,81731049/006,RDAF,C,2 FC (FH not relevant),A,,2026-01-25,81731049,24950
SENT,81781484,81781484/005,RDAF,A,,A,,2026-04-30,81781484,0
SCOE,81781138,81781138/003,RDAF,,,A,,,81781138,0
SENT,81773484,81773484/003,RDAF,B,N/A,A,,2026-04-17,81773484,0
SENT,81656712,81656712/003,RDAF,B,,A,,2025-09-29,81656712,0
SENT,81764921,81764921/003,RDAF,C,Until 26.05.2026 starting from 20.03.2026,A,,2026-03-20,81764921,-1
SENT,70245922,70245922/818,RDAF,B,,A,ESG,2022-05-27,70245922,0
SENT,81788531,81788531/005,RDAF,B,,A,,2026-05-06,81788531,0
SENT,81704727,81704727/005,RDAF,C,3 500 FC (FH not relevant),A,,2025-12-08,81704727,7
SCOE,81677356,81677356/007,RDAF,,,A,,,81677356,0
SENT,80535780,80535780/004,RDAF,B,,A,,2018-11-05,80535780,0
SENT,81161587,81161587/004,RDAF,B,,A,,2023-01-08,81161587,0
SCOE,81752601,81752601/003,RDAF,,,A,,,81752601,0
SCOE,81349363,81349363/006,RDAF,,,A,,,81349363,0
SENT,70522718,70522718/032,RDAF,B,,B,,2018-10-11,70522718,0
SCOE,80608781,80608781/023,RDAF,,,A,,,80608781,0
SENT,81672384,81672384/004,RDAF,C,35300 LDG / 70600 FH (from aircraft 1st flight),A,,2025-10-22,81672384,1
SENT,80415643,80415643/015,RDAF,B,,A,,2024-03-29,80415643,0
SCOE,70331881,70331881/801,RDAF,,,A,,,70331881,0
SENT,81785969,81785969/004,RDAF,B,,A,,2026-05-04,81785969,0
SCOE,81759115,81759115/003,RDAF,Interim,6 months,B,Interim to Definitive,,81759115,-1
