DossierID,RDAF,Instructions
80789481,RDAF Delivered,Instruction Delivered
81341343,RDAF Delivered,Instruction Delivered
81386625,RDAF Delivered,Instruction Not Delivered
80128838,RDAF Delivered,Instruction Not Delivered
80793338,RDAF Delivered,Instruction Delivered
80344655,RDAF Delivered,Instruction Not Delivered
81372997,RDAF Delivered,Instruction Not Delivered
81409828,RDAF Delivered,Instruction Delivered
81130140,RDAF Delivered,Instruction Delivered
81390924,RDAF Delivered,Instruction Not Delivered
81358040,RDAF Delivered,Instruction Delivered
81143131,RDAF Delivered,Instruction Delivered
81241996,RDAF Delivered,Instruction Delivered
81147143,RDAF Delivered,Instruction Not Delivered
80757836,RDAF Delivered,Instruction Delivered
81406102,RDAF Delivered,Instruction Not Delivered
81160861,RDAF Not Delivered,Instruction Not Delivered
81398668,RDAF Delivered,Instruction Delivered
81041584,RDAF Delivered,Instruction Not Delivered
81359962,RDAF Delivered,Instruction Delivered
80588154,RDAF Delivered,Instruction Delivered
81398438,RDAF Delivered,Instruction Not Delivered
81407917,RDAF Delivered,Instruction Not Delivered
81336903,RDAF Not Delivered,Instruction Not Delivered
70557848,RDAF Not Delivered,Instruction Not Delivered
81327292,RDAF Delivered,Instruction Delivered
81312104,RDAF Delivered,Instruction Delivered
81371217,RDAF Delivered,Instruction Delivered
81318837,RDAF Delivered,Instruction Not Delivered
81403332,RDAF Delivered,Instruction Not Delivered
81369039,RDAF Delivered,Instruction Delivered
81314823,RDAF Delivered,Instruction Not Delivered
81316511,RDAF Delivered,Instruction Delivered
81409612,RDAF Delivered,Instruction Delivered
70025555,RDAF Delivered,Instruction Not Delivered
81368706,RDAF Delivered,Instruction Delivered
81391664,RDAF Delivered,Instruction Not Delivered
81221847,RDAF Delivered,Instruction Delivered
80843242,RDAF Delivered,Instruction Not Delivered
80827414,RDAF Delivered,Instruction Delivered
81222766,RDAF Delivered,Instruction Delivered
81344392,RDAF Delivered,Instruction Not Delivered
70503157,RDAF Delivered,Instruction Delivered
81299217,RDAF Delivered,Instruction Not Delivered
81349943,RDAF Delivered,Instruction Not Delivered
81358077,RDAF Delivered,Instruction Delivered
81393491,RDAF Delivered,Instruction Not Delivered
80570753,RDAF Delivered,Instruction Delivered
81279015,RDAF Delivered,Instruction Delivered
80933747,RDAF Delivered,Instruction Delivered
81392414,RDAF Delivered,Instruction Not Delivered
81415610,RDAF Delivered,Instruction Not Delivered
80175579,RDAF Delivered,Instruction Not Delivered
70535889,RDAF Delivered,Instruction Not Delivered
80663758,RDAF Delivered,Instruction Not Delivered
70535382,RDAF Delivered,Instruction Delivered
80652630,RDAF Delivered,Instruction Delivered
81344666,RDAF Delivered,Instruction Delivered
81353862,RDAF Delivered,Instruction Delivered
81261020,RDAF Delivered,Instruction Delivered
81406164,RDAF Delivered,Instruction Not Delivered
81368895,RDAF Delivered,Instruction Not Delivered
81381541,RDAF Delivered,Instruction Delivered
80002903,RDAF Delivered,Instruction Not Delivered
80574515,RDAF Delivered,Instruction Delivered
81412292,RDAF Delivered,Instruction Not Delivered
81348886,RDAF Delivered,Instruction Not Delivered
81398556,RDAF Delivered,Instruction Not Delivered
81328839,RDAF Delivered,Instruction Not Delivered
80381355,RDAF Delivered,Instruction Not Delivered
81391838,RDAF Delivered,Instruction Not Delivered
81354124,RDAF Delivered,Instruction Delivered
80623227,RDAF Delivered,Instruction Delivered
81190256,RDAF Delivered,Instruction Delivered
80961433,RDAF Delivered,Instruction Delivered
81405139,RDAF Delivered,Instruction Not Delivered
81366784,RDAF Delivered,Instruction Delivered
81273209,RDAF Delivered,Instruction Not Delivered
80636470,RDAF Delivered,Instruction Delivered
81382923,RDAF Delivered,Instruction Delivered
80820510,RDAF Delivered,Instruction Delivered
81386747,RDAF Delivered,Instruction Delivered
80043662,RDAF Delivered,Instruction Not Delivered
81392041,RDAF Not Delivered,Instruction Not Delivered
81404806,RDAF Delivered,Instruction Delivered
81378033,RDAF Delivered,Instruction Delivered
81133519,RDAF Delivered,Instruction Not Delivered
80653179,RDAF Delivered,Instruction Delivered
81313514,RDAF Delivered,Instruction Delivered
81179585,RDAF Delivered,Instruction Delivered
81322031,RDAF Delivered,Instruction Not Delivered
81404320,RDAF Delivered,Instruction Not Delivered
81364796,RDAF Delivered,Instruction Delivered
80377104,RDAF Delivered,Instruction Delivered
81404702,RDAF Delivered,Instruction Not Delivered
81402125,RDAF Not Delivered,Instruction Not Delivered
70547233,RDAF Delivered,Instruction Delivered
81386309,RDAF Delivered,Instruction Not Delivered
70548650,RDAF Delivered,Instruction Not Delivered
81331850,RDAF Delivered,Instruction Not Delivered
81318705,RDAF Delivered,Instruction Delivered
81410617,RDAF Not Delivered,Instruction Not Delivered
81416602,RDAF Delivered,Instruction Not Delivered
81353180,RDAF Delivered,Instruction Not Delivered
81415210,RDAF Delivered,Instruction Not Delivered
81290215,RDAF Delivered,Instruction Delivered
80264599,RDAF Delivered,Instruction Not Delivered
80003070,RDAF Delivered,Instruction Not Delivered
81402662,RDAF Delivered,Instruction Not Delivered
81381630,RDAF Delivered,Instruction Not Delivered
81385047,RDAF Delivered,Instruction Delivered
81038205,RDAF Delivered,Instruction Not Delivered
81413395,RDAF Not Delivered,Instruction Not Delivered
81372898,RDAF Delivered,Instruction Not Delivered
81409416,RDAF Delivered,Instruction Not Delivered
81411940,RDAF Delivered,Instruction Not Delivered
81300031,RDAF Delivered,Instruction Delivered
81402120,RDAF Delivered,Instruction Delivered
81404208,RDAF Delivered,Instruction Not Delivered
81229248,RDAF Delivered,Instruction Not Delivered
81329069,RDAF Delivered,Instruction Not Delivered
81295400,RDAF Delivered,Instruction Not Delivered
81408252,RDAF Delivered,Instruction Not Delivered
81352583,RDAF Delivered,Instruction Delivered
81353466,RDAF Delivered,Instruction Delivered
81301741,RDAF Delivered,Instruction Not Delivered
81380628,RDAF Delivered,Instruction Not Delivered
81415856,RDAF Delivered,Instruction Not Delivered
81386910,RDAF Delivered,Instruction Not Delivered
81245549,RDAF Not Delivered,Instruction Not Delivered
81397013,RDAF Delivered,Instruction Not Delivered
81393577,RDAF Delivered,Instruction Delivered
81064590,RDAF Delivered,Instruction Delivered
81359236,RDAF Delivered,Instruction Delivered
81391106,RDAF Delivered,Instruction Delivered
81405125,RDAF Delivered,Instruction Not Delivered
81401777,RDAF Delivered,Instruction Delivered
81401839,RDAF Delivered,Instruction Not Delivered
81315938,RDAF Delivered,Instruction Delivered
81364908,RDAF Delivered,Instruction Not Delivered
70532284,RDAF Delivered,Instruction Delivered
81394132,RDAF Delivered,Instruction Not Delivered
81411487,RDAF Delivered,Instruction Delivered
81409962,RDAF Delivered,Instruction Delivered
80999731,RDAF Delivered,Instruction Delivered
80524263,RDAF Delivered,Instruction Delivered
80784540,RDAF Delivered,Instruction Delivered
81401368,RDAF Delivered,Instruction Not Delivered
81357440,RDAF Delivered,Instruction Delivered
70559332,RDAF Delivered,Instruction Not Delivered
81409925,RDAF Delivered,Instruction Delivered
80593051,RDAF Delivered,Instruction Delivered
81397217,RDAF Delivered,Instruction Not Delivered
81410995,RDAF Delivered,Instruction Not Delivered
81408971,RDAF Delivered,Instruction Not Delivered
81386049,RDAF Delivered,Instruction Not Delivered
81353189,RDAF Delivered,Instruction Delivered
81392641,RDAF Delivered,Instruction Delivered
80394552,RDAF Delivered,Instruction Not Delivered
81396875,RDAF Delivered,Instruction Delivered
81264257,RDAF Delivered,Instruction Delivered
80466904,RDAF Delivered,Instruction Delivered
81383676,RDAF Delivered,Instruction Delivered
70526187,RDAF Delivered,Instruction Not Delivered
80873305,RDAF Delivered,Instruction Not Delivered
81206494,RDAF Delivered,Instruction Delivered
81296045,RDAF Delivered,Instruction Delivered
81123068,RDAF Delivered,Instruction Not Delivered
81410959,RDAF Delivered,Instruction Delivered
70568094,RDAF Delivered,Instruction Delivered
81283664,RDAF Delivered,Instruction Delivered
81332559,RDAF Delivered,Instruction Not Delivered
81399899,RDAF Delivered,Instruction Not Delivered
81063830,RDAF Delivered,Instruction Delivered
81123129,RDAF Delivered,Instruction Delivered
81344056,RDAF Delivered,Instruction Delivered
81370039,RDAF Delivered,Instruction Not Delivered
81401631,RDAF Not Delivered,Instruction Not Delivered
81379551,RDAF Delivered,Instruction Not Delivered
81217701,RDAF Not Delivered,Instruction Not Delivered
80764111,RDAF Delivered,Instruction Delivered
70573713,RDAF Delivered,Instruction Not Delivered
81384675,RDAF Delivered,Instruction Not Delivered
81398353,RDAF Delivered,Instruction Not Delivered
81399661,RDAF Delivered,Instruction Not Delivered
81365209,RDAF Delivered,Instruction Delivered
81387536,RDAF Delivered,Instruction Not Delivered
81407511,RDAF Delivered,Instruction Not Delivered
70540335,RDAF Delivered,Instruction Not Delivered
81336777,RDAF Delivered,Instruction Not Delivered
80036517,RDAF Delivered,Instruction Delivered
81404347,RDAF Not Delivered,Instruction Not Delivered
81382561,RDAF Delivered,Instruction Delivered
81368323,RDAF Delivered,Instruction Delivered
81308044,RDAF Delivered,Instruction Delivered
70315441,RDAF Delivered,Instruction Not Delivered
81364556,RDAF Delivered,Instruction Delivered
81280790,RDAF Not Delivered,Instruction Not Delivered
81170080,RDAF Delivered,Instruction Delivered
81408214,RDAF Not Delivered,Instruction Not Delivered
81367629,RDAF Delivered,Instruction Not Delivered
81401699,RDAF Delivered,Instruction Delivered
81410415,RDAF Delivered,Instruction Not Delivered
81408626,RDAF Delivered,Instruction Not Delivered
81355413,RDAF Delivered,Instruction Not Delivered
81379879,RDAF Delivered,Instruction Not Delivered
81399167,RDAF Delivered,Instruction Not Delivered
81399489,RDAF Delivered,Instruction Not Delivered
81415742,RDAF Delivered,Instruction Not Delivered
70538541,RDAF Delivered,Instruction Not Delivered
81281312,RDAF Delivered,Instruction Not Delivered
81051093,RDAF Delivered,Instruction Delivered
81331573,RDAF Delivered,Instruction Delivered
81315706,RDAF Delivered,Instruction Delivered
81384362,RDAF Delivered,Instruction Delivered
80848621,RDAF Delivered,Instruction Not Delivered
81255588,RDAF Delivered,Instruction Delivered
81195464,RDAF Delivered,Instruction Delivered
81386297,RDAF Delivered,Instruction Not Delivered
81404501,RDAF Delivered,Instruction Not Delivered
80386102,RDAF Delivered,Instruction Delivered
81332234,RDAF Delivered,Instruction Delivered
81405013,RDAF Delivered,Instruction Delivered
81378440,RDAF Delivered,Instruction Delivered
81201737,RDAF Delivered,Instruction Delivered
80390595,RDAF Delivered,Instruction Delivered
81397687,RDAF Delivered,Instruction Delivered
81058097,RDAF Delivered,Instruction Not Delivered
81323378,RDAF Delivered,Instruction Delivered
81403179,RDAF Delivered,Instruction Delivered
81101657,RDAF Delivered,Instruction Delivered
80129817,RDAF Delivered,Instruction Delivered
81373959,RDAF Delivered,Instruction Not Delivered
81309391,RDAF Delivered,Instruction Not Delivered
81364614,RDAF Delivered,Instruction Not Delivered
81376041,RDAF Delivered,Instruction Delivered
81361874,RDAF Delivered,Instruction Not Delivered
81381505,RDAF Delivered,Instruction Delivered
81292754,RDAF Delivered,Instruction Delivered
81407441,RDAF Delivered,Instruction Not Delivered
81407841,RDAF Delivered,Instruction Not Delivered
81386503,RDAF Delivered,Instruction Not Delivered
80450425,RDAF Delivered,Instruction Delivered
81054515,RDAF Delivered,Instruction Delivered
81368611,RDAF Delivered,Instruction Delivered
81390608,RDAF Not Delivered,Instruction Not Delivered
80072620,RDAF Delivered,Instruction Delivered
81159109,RDAF Delivered,Instruction Not Delivered
81207012,RDAF Delivered,Instruction Delivered
80780556,RDAF Delivered,Instruction Delivered
81402522,RDAF Delivered,Instruction Delivered
81115568,RDAF Delivered,Instruction Delivered
81415244,RDAF Delivered,Instruction Not Delivered
81227645,RDAF Delivered,Instruction Not Delivered
81396316,RDAF Delivered,Instruction Not Delivered
81096991,RDAF Delivered,Instruction Not Delivered
81367001,RDAF Delivered,Instruction Not Delivered
70476184,RDAF Delivered,Instruction Not Delivered
81378923,RDAF Delivered,Instruction Delivered
80988575,RDAF Delivered,Instruction Delivered
80340719,RDAF Delivered,Instruction Delivered
81405761,RDAF Delivered,Instruction Delivered
80817777,RDAF Delivered,Instruction Delivered
81316429,RDAF Delivered,Instruction Not Delivered
81393134,RDAF Delivered,Instruction Not Delivered
81389287,RDAF Delivered,Instruction Not Delivered
80097796,RDAF Delivered,Instruction Not Delivered
81158961,RDAF Delivered,Instruction Delivered
81392994,RDAF Delivered,Instruction Not Delivered
81311113,RDAF Delivered,Instruction Delivered
81171125,RDAF Delivered,Instruction Not Delivered
81415710,RDAF Delivered,Instruction Not Delivered
81356690,RDAF Delivered,Instruction Delivered
80017275,RDAF Delivered,Instruction Delivered
81264988,RDAF Delivered,Instruction Delivered
81401339,RDAF Delivered,Instruction Not Delivered
81323099,RDAF Delivered,Instruction Delivered
80651522,RDAF Delivered,Instruction Not Delivered
81408910,RDAF Delivered,Instruction Not Delivered
81226635,RDAF Delivered,Instruction Delivered
81335585,RDAF Delivered,Instruction Delivered
81411004,RDAF Delivered,Instruction Delivered
81296292,RDAF Delivered,Instruction Not Delivered
81404292,RDAF Not Delivered,Instruction Delivered
70513064,RDAF Delivered,Instruction Not Delivered
81354880,RDAF Not Delivered,Instruction Not Delivered
81376121,RDAF Delivered,Instruction Not Delivered
81416641,RDAF Delivered,Instruction Not Delivered
81413270,RDAF Not Delivered,Instruction Not Delivered
81177902,RDAF Delivered,Instruction Not Delivered
80924251,RDAF Delivered,Instruction Not Delivered
81411784,RDAF Not Delivered,Instruction Not Delivered
81352912,RDAF Delivered,Instruction Not Delivered
81159760,RDAF Delivered,Instruction Delivered
81361057,RDAF Delivered,Instruction Not Delivered
81315212,RDAF Delivered,Instruction Not Delivered
81400942,RDAF Delivered,Instruction Not Delivered
81328078,RDAF Delivered,Instruction Delivered
80705349,RDAF Delivered,Instruction Delivered
81406586,RDAF Not Delivered,Instruction Not Delivered
80665307,RDAF Delivered,Instruction Delivered
81388072,RDAF Not Delivered,Instruction Not Delivered
81411953,RDAF Delivered,Instruction Not Delivered
81256701,RDAF Delivered,Instruction Delivered
81370101,RDAF Delivered,Instruction Not Delivered
80219870,RDAF Delivered,Instruction Delivered
81415512,RDAF Delivered,Instruction Not Delivered
80488024,RDAF Delivered,Instruction Delivered
81416265,RDAF Delivered,Instruction Not Delivered
81347250,RDAF Delivered,Instruction Not Delivered
